행정동,도로명주소,지번주소,위도,경도,데이터기준일자
신월7동,서울특별시 양천구 지양로16길 15,서울특별시 양천구 신월동 916-6,37.5229382,126.8350275,2025-06-30
신월7동,서울특별시 양천구 지양로10길 7-6,서울특별시 양천구 신월동 923-10,37.5233946,126.8340054,2025-06-30
신월7동,서울특별시 양천구 지양로10길 17-15,서울특별시 양천구 신월동 924-5,37.5233946,126.8340054,2025-06-30
신월7동,서울특별시 양천구 지양로16길 26-1,서울특별시 양천구 신월동 925-10,37.5229382,126.8350275,2025-06-30
신월7동,서울특별시 양천구 지양로16길 34,서울특별시 양천구 신월동 925-28,37.5229382,126.8350275,2025-06-30
신월7동,서울특별시 양천구 지양로16길 29-1,서울특별시 양천구 신월동 926-5,37.5229382,126.8350275,2025-06-30
신월7동,서울특별시 양천구 지양로10길 20-1,서울특별시 양천구 신월동 927-13,37.5233946,126.8340054,2025-06-30
신월7동,서울특별시 양천구 지양로10길 14,서울특별시 양천구 신월동 927-2,37.5233946,126.8340054,2025-06-30
신월7동,서울특별시 양천구 지양로10길 16-1,서울특별시 양천구 신월동 927-8,37.5233946,126.8340054,2025-06-30
신월7동,서울특별시 양천구 지양로11길 20,서울특별시 양천구 신월동 944-11,37.5217993,126.8320548,2025-06-30
신월7동,서울특별시 양천구 지양로7길 28-2,서울특별시 양천구 신월동 947-1,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 24-17,서울특별시 양천구 신월동 947-15,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 28-8,서울특별시 양천구 신월동 947-18,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 28-14,서울특별시 양천구 신월동 947-19,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 25,서울특별시 양천구 신월동 955-12,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 27-10,서울특별시 양천구 신월동 957-2,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 37-1,서울특별시 양천구 신월동 957-20,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 35,서울특별시 양천구 신월동 957-7,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 지양로7길 31,서울특별시 양천구 신월동 957-9,37.5212385,126.832689,2025-06-30
신월7동,서울특별시 양천구 남부순환로70길 16-7,서울특별시 양천구 신월동 962-14,37.5211195,126.8348685,2025-06-30
신월7동,서울특별시 양천구 남부순환로70길 6,서울특별시 양천구 신월동 965-10,37.5211195,126.8348685,2025-06-30
신월7동,서울특별시 양천구 남부순환로70길 8-10,서울특별시 양천구 신월동 965-11,37.5211195,126.8348685,2025-06-30
신월7동,서울특별시 양천구 지양로16길 52,서울특별시 양천구 신월동 965-8,37.5229382,126.8350275,2025-06-30
신월7동,서울특별시 양천구 남부순환로 508,서울특별시 양천구 신월동 966-21,37.5190415,126.8386508,2025-06-30
신월7동,서울특별시 양천구 남부순환로 502,서울특별시 양천구 신월동 966-6,37.5190415,126.8386508,2025-06-30
신월7동,서울특별시 양천구 지양로16길 46-6,서울특별시 양천구 신월동 967-14,37.5229382,126.8350275,2025-06-30
신월7동,서울특별시 양천구 남부순환로70길 19-22,서울특별시 양천구 신월동 972-11,37.5211195,126.8348685,2025-06-30
신월7동,서울특별시 양천구 남부순환로70길 17-9,서울특별시 양천구 신월동 974-16,37.5211195,126.8348685,2025-06-30
신월7동,서울특별시 양천구 남부순환로70길 11-3,서울특별시 양천구 신월동 975-8,37.5211195,126.8348685,2025-06-30
신월7동,서울특별시 양천구 신월로7길 2,서울특별시 양천구 신월동 981-5,37.5171084,126.8369065,2025-06-30
신월7동,서울특별시 양천구 신월로5길 28,서울특별시 양천구 신월동 981-8,37.5167528,126.8365194,2025-06-30
신월7동,서울특별시 양천구 신월로5길 14-1,서울특별시 양천구 신월동 982-10,37.5167528,126.8365194,2025-06-30
신월7동,서울특별시 양천구 신월로5길 10,서울특별시 양천구 신월동 982-15,37.5167528,126.8365194,2025-06-30
신월7동,서울특별시 양천구 신월로5길 4,서울특별시 양천구 신월동 982-7,37.5167528,126.8365194,2025-06-30
신월7동,서울특별시 양천구 신월로7길 16,서울특별시 양천구 신월동 984-2,37.5171084,126.8369065,2025-06-30
신월7동,서울특별시 양천구 지양로2길 11,서울특별시 양천구 신월동 993-14,37.5187492,126.8378271,2025-06-30
신월7동,서울특별시 양천구 남부순환로74길 9,서울특별시 양천구 신월동 995-3,37.5195242,126.8374945,2025-06-30
신정1동,서울특별시 양천구 신월로 372-1,서울특별시 양천구 신정동 1014-4,37.5211007,126.8447742,2025-06-30
신정1동,서울특별시 양천구 신월로38길 7,서울특별시 양천구 신정동 1016-23,37.5211916,126.8611943,2025-06-30
신정1동,서울특별시 양천구 신월로38길 10,서울특별시 양천구 신정동 1019-19,37.5211916,126.8611943,2025-06-30
신정1동,서울특별시 양천구 은행정로6길 8,서울특별시 양천구 신정동 1019-6,37.5214704,126.8610452,2025-06-30
신정1동,서울특별시 양천구 중앙로32길 65,서울특별시 양천구 신정동 1021-8,37.5203881,126.8614435,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 45,서울특별시 양천구 신정동 1023-17,37.5196349,126.8562705,2025-06-30
신정1동,서울특별시 양천구 은행정로 9,서울특별시 양천구 신정동 1024-22,37.5233368,126.8594431,2025-06-30
신정1동,서울특별시 양천구 신월로36길 15,서울특별시 양천구 신정동 1024-40,37.5205625,126.8584932,2025-06-30
신정1동,서울특별시 양천구 신월로36길 7,서울특별시 양천구 신정동 1025-28,37.5205625,126.8584932,2025-06-30
신정1동,서울특별시 양천구 은행정로5길 24-1,서울특별시 양천구 신정동 1027-30,37.5209985,126.8567161,2025-06-30
신정1동,서울특별시 양천구 중앙로 248,서울특별시 양천구 신정동 1032-14,37.5252594,126.8502881,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 30,서울특별시 양천구 신정동 1048-1,37.5196349,126.8562705,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 42,서울특별시 양천구 신정동 1048-19,37.5196349,126.8562705,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 20-1,서울특별시 양천구 신정동 1049-8,37.5196349,126.8562705,2025-06-30
신정1동,서울특별시 양천구 중앙로34가길 13,서울특별시 양천구 신정동 1050-14,37.5189854,126.8549445,2025-06-30
신정1동,서울특별시 양천구 중앙로34가길 1,서울특별시 양천구 신정동 1050-32,37.5189854,126.8549445,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 8-1,서울특별시 양천구 신정동 1050-4,37.5196349,126.8562705,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 10,서울특별시 양천구 신정동 1050-6,37.5196349,126.8562705,2025-06-30
신정1동,서울특별시 양천구 중앙로 218,서울특별시 양천구 신정동 1052-11,37.5252594,126.8502881,2025-06-30
신정1동,서울특별시 양천구 중앙로 228,서울특별시 양천구 신정동 1052-11,37.5252594,126.8502881,2025-06-30
신정1동,서울특별시 양천구 중앙로 222-7,서울특별시 양천구 신정동 1052-22,37.5252594,126.8502881,2025-06-30
신정1동,서울특별시 양천구 중앙로36길 15,서울특별시 양천구 신정동 1323,37.5196349,126.8562705,2025-06-30
신정2동,서울특별시 양천구 신목로14길 9,서울특별시 양천구 신정동 118-5,37.5213122,126.8755724,2025-06-30
신정2동,서울특별시 양천구 신목로12길 11,서울특별시 양천구 신정동 120-75,37.5203856,126.8750523,2025-06-30
신정2동,서울특별시 양천구 신목로2길 21-1,서울특별시 양천구 신정동 127-62,37.5232959,126.877188,2025-06-30
신정2동,서울특별시 양천구 신목로2길 17,서울특별시 양천구 신정동 127-71,37.5232959,126.877188,2025-06-30
신정2동,서울특별시 양천구 신목로2길 17,서울특별시 양천구 신정동 127-71,37.5232959,126.877188,2025-06-30
신정2동,서울특별시 양천구 신목로6길 10,서울특별시 양천구 신정동 128-44,37.5190376,126.8740846,2025-06-30
신정2동,서울특별시 양천구 신목로6길 6-13,서울특별시 양천구 신정동 128-98,37.5207012,126.8747192,2025-06-30
신정2동,서울특별시 양천구 신목로2길 7-6,서울특별시 양천구 신정동 129-13,37.5200407,126.8765935,2025-06-30
신정2동,서울특별시 양천구 신목로4길 10,서울특별시 양천구 신정동 129-4,37.5200824,126.8757109,2025-06-30
신정2동,서울특별시 양천구 신목로2길 7,서울특별시 양천구 신정동 130-1,37.5220589,126.8766706,2025-06-30
신정2동,서울특별시 양천구 신목로2길 7-12,서울특별시 양천구 신정동 1328,37.5232959,126.877188,2025-06-30
신정2동,서울특별시 양천구 목동동로10길 16-7,서울특별시 양천구 신정동 144-7,37.5184893,126.8700816,2025-06-30
신정2동,서울특별시 양천구 신목로5길 23-5,서울특별시 양천구 신정동 281-10,37.5177962,126.8725211,2025-06-30
신정2동,서울특별시 양천구 목동동로8길 31-8,서울특별시 양천구 신정동 282-53,37.516243,126.8721325,2025-06-30
신정2동,서울특별시 양천구 신목로5길 26,서울특별시 양천구 신정동 294-60,37.5177962,126.8725211,2025-06-30
신정2동,서울특별시 양천구 목동동로10길 12-5,서울특별시 양천구 신정동 294-84,37.5184893,126.8700816,2025-06-30
신정2동,서울특별시 양천구 신목로5길 16,서울특별시 양천구 신정동 294-92,37.5177962,126.8725211,2025-06-30
신정2동,서울특별시 양천구 신목로 58-12,서울특별시 양천구 신정동 296-119,37.5171388,126.8751907,2025-06-30
신정2동,서울특별시 양천구 신목로 77,서울특별시 양천구 신정동 87-39,37.5171388,126.8751907,2025-06-30
신정2동,서울특별시 양천구 신목로 58-9,서울특별시 양천구 신정동 89-106,37.5171388,126.8751907,2025-06-30
신정2동,서울특별시 양천구 신목로 58-17,서울특별시 양천구 신정동 89-127,37.5171388,126.8751907,2025-06-30
신정2동,서울특별시 양천구 신목로12길 4,서울특별시 양천구 신정동 89-194,37.5203856,126.8750523,2025-06-30
신정2동,서울특별시 양천구 신목로12길 10-1,서울특별시 양천구 신정동 89-3,37.5203856,126.8750523,2025-06-30
신정3동,서울특별시 양천구 중앙로23길 16,서울특별시 양천구 신정동 1147-2,37.5160873,126.8539136,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 21,서울특별시 양천구 신정동 1152-9,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 28,서울특별시 양천구 신정동 1155-18,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 28,서울특별시 양천구 신정동 1155-18,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 40,서울특별시 양천구 신정동 1156-3,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 43,서울특별시 양천구 신정동 1157-28,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 48,서울특별시 양천구 신정동 1157-7,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 48,서울특별시 양천구 신정동 1157-7,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 41,서울특별시 양천구 신정동 1158-1,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로25길 38-7,서울특별시 양천구 신정동 1158-4,37.5154814,126.8503444,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 34,서울특별시 양천구 신정동 1159-16,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로29가길 7-1,서울특별시 양천구 신정동 1160-10,37.5170996,126.85032,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 54,서울특별시 양천구 신정동 1160-36,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로47길 53,서울특별시 양천구 신정동 1160-38,37.519407,126.8507924,2025-06-30
신정3동,서울특별시 양천구 중앙로47길 51,서울특별시 양천구 신정동 1160-48,37.519407,126.8507924,2025-06-30
신정3동,서울특별시 양천구 중앙로29가길 17,서울특별시 양천구 신정동 1161-4,37.5170996,126.85032,2025-06-30
신정3동,서울특별시 양천구 신월로 264,서울특별시 양천구 신정동 1192-3,37.5136889,126.8273543,2025-06-30
신정3동,서울특별시 양천구 중앙로45길 22-15,서울특별시 양천구 신정동 1192-5,37.5204479,126.8518622,2025-06-30
신정3동,서울특별시 양천구 중앙로45길 28-7,서울특별시 양천구 신정동 1193-24,37.5204479,126.8518622,2025-06-30
신정3동,서울특별시 양천구 신월로 228,서울특별시 양천구 신정동 1194-1,37.5211007,126.8447742,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 108-15,서울특별시 양천구 신정동 1195,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 120-24,서울특별시 양천구 신정동 1196-10,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 120-10,서울특별시 양천구 신정동 1196-2,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로45길 37,서울특별시 양천구 신정동 1197-1,37.5204479,126.8518622,2025-06-30
신정3동,서울특별시 양천구 중앙로45길 31-17,서울특별시 양천구 신정동 1198-2,37.5204479,126.8518622,2025-06-30
신정3동,서울특별시 양천구 중앙로45길 27-17,서울특별시 양천구 신정동 1199-7,37.5204479,126.8518622,2025-06-30
신정3동,서울특별시 양천구 중앙로47길 28,서울특별시 양천구 신정동 1207-8,37.519407,126.8507924,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 90,서울특별시 양천구 신정동 1215-7,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로29길 82,서울특별시 양천구 신정동 1216-6,37.5214012,126.8477377,2025-06-30
신정3동,서울특별시 양천구 중앙로47길 46,서울특별시 양천구 신정동 1220-7,37.519407,126.8507924,2025-06-30
신정3동,서울특별시 양천구 남부순환로 645,서울특별시 양천구 신정동 733-53,37.5327968,126.8304943,2025-06-30
신정4동,서울특별시 양천구 목동로17길 20,서울특별시 양천구 신정동 1000-18,37.5243726,126.8616503,2025-06-30
신정4동,서울특별시 양천구 목동로17길 28,서울특별시 양천구 신정동 1000-5,37.5243726,126.8616503,2025-06-30
신정4동,서울특별시 양천구 오목로46길 23,서울특별시 양천구 신정동 1002-18,37.5239818,126.8618811,2025-06-30
신정4동,서울특별시 양천구 오목로46길 23,서울특별시 양천구 신정동 1002-18,37.5239818,126.8618811,2025-06-30
신정4동,서울특별시 양천구 오목로48길 22,서울특별시 양천구 신정동 1002-7,37.5241266,126.8631147,2025-06-30
신정4동,서울특별시 양천구 목동로11길 24,서울특별시 양천구 신정동 1003-12,37.5231935,126.8623166,2025-06-30
신정4동,서울특별시 양천구 오목로46길 27,서울특별시 양천구 신정동 1003-16,37.5239818,126.8618811,2025-06-30
신정4동,서울특별시 양천구 목동로13길 9,서울특별시 양천구 신정동 1003-6,37.5236457,126.8631095,2025-06-30
신정4동,서울특별시 양천구 목동로11길 20,서울특별시 양천구 신정동 1003-9,37.5231935,126.8623166,2025-06-30
신정4동,서울특별시 양천구 목동로11길 14-1,서울특별시 양천구 신정동 1004-12,37.5231935,126.8623166,2025-06-30
신정4동,서울특별시 양천구 목동로9길 7,서울특별시 양천구 신정동 1009-3,37.5227225,126.8620537,2025-06-30
신정4동,서울특별시 양천구 목동로9길 21,서울특별시 양천구 신정동 1010-1,37.5227225,126.8620537,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 13,서울특별시 양천구 신정동 872-8,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 신정중앙로15길 5-11,서울특별시 양천구 신정동 874-1,37.5280095,126.8557843,2025-06-30
신정4동,서울특별시 양천구 신정중앙로15길 6-4,서울특별시 양천구 신정동 875-10,37.5280095,126.8557843,2025-06-30
신정4동,서울특별시 양천구 신정중앙로15길 6,서울특별시 양천구 신정동 875-12,37.5280095,126.8557843,2025-06-30
신정4동,서울특별시 양천구 은행정로19가길 13,서울특별시 양천구 신정동 876-3,37.5282866,126.8571808,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 41,서울특별시 양천구 신정동 877-12,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 은행정로19길 17,서울특별시 양천구 신정동 877-4,37.5278678,126.8572771,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 55,서울특별시 양천구 신정동 878-16,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 53,서울특별시 양천구 신정동 878-23,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 은행정로19길 1,서울특별시 양천구 신정동 879-18,37.5278678,126.8572771,2025-06-30
신정4동,서울특별시 양천구 국회대로 210,서울특별시 양천구 신정동 880-4,37.5288146,126.8564485,2025-06-30
신정4동,서울특별시 양천구 은행정로20길 5-17,서울특별시 양천구 신정동 881-18,37.5281615,126.8597896,2025-06-30
신정4동,서울특별시 양천구 목동로23길 31,서울특별시 양천구 신정동 884-7,37.5275397,126.8612584,2025-06-30
신정4동,서울특별시 양천구 신정중앙로17길 3,서울특별시 양천구 신정동 885-30,37.5279439,126.8601164,2025-06-30
신정4동,서울특별시 양천구 목동로23길 12,서울특별시 양천구 신정동 890-29,37.5275397,126.8612584,2025-06-30
신정4동,서울특별시 양천구 목동로23길 14-1,서울특별시 양천구 신정동 890-4,37.5275397,126.8612584,2025-06-30
신정4동,서울특별시 양천구 신정중앙로17길 16,서울특별시 양천구 신정동 892-5,37.5279439,126.8601164,2025-06-30
신정4동,서울특별시 양천구 목동로25길 34,서울특별시 양천구 신정동 894-1,37.5280199,126.8620608,2025-06-30
신정4동,서울특별시 양천구 목동로29길 15,서울특별시 양천구 신정동 894-13,37.5288768,126.8620177,2025-06-30
신정4동,서울특별시 양천구 국회대로8길 8,서울특별시 양천구 신정동 894-20,37.5286249,126.8620802,2025-06-30
신정4동,서울특별시 양천구 목동로29길 1,서울특별시 양천구 신정동 896-7,37.5288768,126.8620177,2025-06-30
신정4동,서울특별시 양천구 국회대로 246,서울특별시 양천구 신정동 897-1,37.5288146,126.8564485,2025-06-30
신정4동,서울특별시 양천구 국회대로10길 2,서울특별시 양천구 신정동 897-7,37.5279272,126.8634235,2025-06-30
신정4동,서울특별시 양천구 은행정로18길 16-1,서울특별시 양천구 신정동 903-9,37.5263259,126.8602017,2025-06-30
신정4동,서울특별시 양천구 오목로 203-2,서울특별시 양천구 신정동 907-9,37.5242619,126.8772058,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 74-1,서울특별시 양천구 신정동 909-12,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 오목로41길 8,서울특별시 양천구 신정동 909-29,37.5257532,126.8575668,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 72-1,서울특별시 양천구 신정동 909-9,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 은행정로17길 7,서울특별시 양천구 신정동 910-8,37.5271401,126.8544376,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 60,서울특별시 양천구 신정동 911-6,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 은행정로 75,서울특별시 양천구 신정동 911-8,37.5233368,126.8594431,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 46,서울특별시 양천구 신정동 912-4,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 57,서울특별시 양천구 신정동 913-4,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 오목로37길 10,서울특별시 양천구 신정동 915-1,37.5262719,126.8561291,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 38,서울특별시 양천구 신정동 923-31,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 오목로 159-13,서울특별시 양천구 신정동 923-36,37.5242619,126.8772058,2025-06-30
신정4동,서울특별시 양천구 오목로 159-21,서울특별시 양천구 신정동 923-39,37.5242619,126.8772058,2025-06-30
신정4동,서울특별시 양천구 은행정로17길 41,서울특별시 양천구 신정동 925-51,37.5271401,126.8544376,2025-06-30
신정4동,서울특별시 양천구 신정중앙로 24,서울특별시 양천구 신정동 926-4,37.5271075,126.857973,2025-06-30
신정4동,서울특별시 양천구 신정중앙로10길 13,서울특별시 양천구 신정동 927-14,37.5269595,126.8530783,2025-06-30
신정4동,서울특별시 양천구 오목로29길 21-6,서울특별시 양천구 신정동 927-16,37.5253263,126.8542016,2025-06-30
신정4동,서울특별시 양천구 오목로29길 21,서울특별시 양천구 신정동 927-20,37.5253263,126.8542016,2025-06-30
신정4동,서울특별시 양천구 오목로29길 25,서울특별시 양천구 신정동 927-9,37.5253263,126.8542016,2025-06-30
신정4동,서울특별시 양천구 오목로27길 1,서울특별시 양천구 신정동 929-24,37.5250824,126.8528295,2025-06-30
신정4동,서울특별시 양천구 중앙로54길 20,서울특별시 양천구 신정동 930-1,37.5265642,126.8516173,2025-06-30
신정4동,서울특별시 양천구 신정중앙로6길 9,서울특별시 양천구 신정동 932-23,37.526546,126.8521957,2025-06-30
신정4동,서울특별시 양천구 신정중앙로8길 2,서울특별시 양천구 신정동 932-32,37.5265215,126.8524861,2025-06-30
신정4동,서울특별시 양천구 신정중앙로4길 2,서울특별시 양천구 신정동 933-14,37.5265587,126.8518937,2025-06-30
신정4동,서울특별시 양천구 신정중앙로2길 5-1,서울특별시 양천구 신정동 933-2,37.5273193,126.851503,2025-06-30
신정4동,서울특별시 양천구 오목로23길 38,서울특별시 양천구 신정동 936-1,37.526001,126.8506974,2025-06-30
신정4동,서울특별시 양천구 오목로23길 30,서울특별시 양천구 신정동 937-1,37.526001,126.8506974,2025-06-30
신정4동,서울특별시 양천구 중앙로 350,서울특별시 양천구 신정동 938-9,37.5252594,126.8502881,2025-06-30
신정4동,서울특별시 양천구 오목로23길 25-1,서울특별시 양천구 신정동 939-18,37.526001,126.8506974,2025-06-30
신정4동,서울특별시 양천구 중앙로 334,서울특별시 양천구 신정동 939-4,37.5252594,126.8502881,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 12-1,서울특별시 양천구 신정동 940-12,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 8-15,서울특별시 양천구 신정동 940-28,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 중앙로52길 16-16,서울특별시 양천구 신정동 940-44,37.5258267,126.8546213,2025-06-30
신정4동,서울특별시 양천구 중앙로 320-1,서울특별시 양천구 신정동 942-15,37.5252594,126.8502881,2025-06-30
신정4동,서울특별시 양천구 중앙로 324,서울특별시 양천구 신정동 942-17,37.5252594,126.8502881,2025-06-30
신정4동,서울특별시 양천구 오목로24길 3,서울특별시 양천구 신정동 944-4,37.5226817,126.8524347,2025-06-30
신정4동,서울특별시 양천구 오목로30길 2,서울특별시 양천구 신정동 945-5,37.5230187,126.8541242,2025-06-30
신정4동,서울특별시 양천구 오목로32길 10,서울특별시 양천구 신정동 946-17,37.5236674,126.8549948,2025-06-30
신정4동,서울특별시 양천구 중앙로48길 33-1,서울특별시 양천구 신정동 948-32,37.523928,126.8553289,2025-06-30
신정4동,서울특별시 양천구 오목로38길 6,서울특별시 양천구 신정동 950-5,37.5235435,126.8571372,2025-06-30
신정4동,서울특별시 양천구 오목로38길 8,서울특별시 양천구 신정동 950-7,37.5235435,126.8571372,2025-06-30
신정4동,서울특별시 양천구 은행정로13길 12,서울특별시 양천구 신정동 953-12,37.5246744,126.8573834,2025-06-30
신정4동,서울특별시 양천구 중앙로48길 67,서울특별시 양천구 신정동 954-24,37.523928,126.8553289,2025-06-30
신정4동,서울특별시 양천구 은행정로13길 5,서울특별시 양천구 신정동 954-9,37.5246744,126.8573834,2025-06-30
신정4동,서울특별시 양천구 중앙로46길 63,서울특별시 양천구 신정동 956-10,37.5224538,126.8557664,2025-06-30
신정4동,서울특별시 양천구 은행정로11가길 3,서울특별시 양천구 신정동 956-5,37.5234292,126.8589051,2025-06-30
신정4동,서울특별시 양천구 중앙로46길 57,서울특별시 양천구 신정동 957-16,37.5224538,126.8557664,2025-06-30
신정4동,서울특별시 양천구 은행정로11나길 7,서울특별시 양천구 신정동 957-22,37.5233603,126.8583065,2025-06-30
신정4동,서울특별시 양천구 은행정로11나길 2,서울특별시 양천구 신정동 958-7,37.5233603,126.8583065,2025-06-30
신정4동,서울특별시 양천구 오목로40길 20,서울특별시 양천구 신정동 959-10,37.5236892,126.857662,2025-06-30
신정4동,서울특별시 양천구 오목로34길 15,서울특별시 양천구 신정동 962-17,37.5241503,126.8556734,2025-06-30
신정4동,서울특별시 양천구 오목로32길 23-9,서울특별시 양천구 신정동 963-25,37.5236674,126.8549948,2025-06-30
신정4동,서울특별시 양천구 오목로38길 20,서울특별시 양천구 신정동 963-30,37.5235435,126.8571372,2025-06-30
신정4동,서울특별시 양천구 오목로34길 16-2,서울특별시 양천구 신정동 963-9,37.5241503,126.8556734,2025-06-30
신정4동,서울특별시 양천구 오목로32길 23-2,서울특별시 양천구 신정동 964-3,37.5236674,126.8549948,2025-06-30
신정4동,서울특별시 양천구 중앙로46길 23,서울특별시 양천구 신정동 965-14,37.5224538,126.8557664,2025-06-30
신정4동,서울특별시 양천구 중앙로46길 23,서울특별시 양천구 신정동 965-14,37.5224538,126.8557664,2025-06-30
신정4동,서울특별시 양천구 오목로32길 22,서울특별시 양천구 신정동 965-19,37.5236674,126.8549948,2025-06-30
신정4동,서울특별시 양천구 오목로26길 17-6,서울특별시 양천구 신정동 967-17,37.5235079,126.8527452,2025-06-30
신정4동,서울특별시 양천구 중앙로48길 16,서울특별시 양천구 신정동 967-9,37.523928,126.8553289,2025-06-30
신정4동,서울특별시 양천구 중앙로48길 4,서울특별시 양천구 신정동 971-2,37.523928,126.8553289,2025-06-30
신정4동,서울특별시 양천구 은행정로7길 51,서울특별시 양천구 신정동 973-21,37.5220879,126.8563902,2025-06-30
신정4동,서울특별시 양천구 은행정로7길 42,서울특별시 양천구 신정동 975-30,37.5220879,126.8563902,2025-06-30
신정4동,서울특별시 양천구 은행정로7길 41,서울특별시 양천구 신정동 976-2,37.5220879,126.8563902,2025-06-30
신정4동,서울특별시 양천구 은행정로7길 21,서울특별시 양천구 신정동 978-4,37.5220879,126.8563902,2025-06-30
신정4동,서울특별시 양천구 은행정로7길 16,서울특별시 양천구 신정동 979-13,37.5220879,126.8563902,2025-06-30
신정4동,서울특별시 양천구 은행정로7길 2,서울특별시 양천구 신정동 980-10,37.5220879,126.8563902,2025-06-30
신정4동,서울특별시 양천구 목동로11길 39,서울특별시 양천구 신정동 983-5,37.5231935,126.8623166,2025-06-30
신정4동,서울특별시 양천구 목동로9길 38,서울특별시 양천구 신정동 983-9,37.5227225,126.8620537,2025-06-30
신정4동,서울특별시 양천구 목동로17길 40,서울특별시 양천구 신정동 985-14,37.5243726,126.8616503,2025-06-30
신정4동,서울특별시 양천구 목동로17길 34,서울특별시 양천구 신정동 985-9,37.5243726,126.8616503,2025-06-30
신정4동,서울특별시 양천구 목동로19길 42-1,서울특별시 양천구 신정동 986-21,37.5248203,126.8619128,2025-06-30
신정4동,서울특별시 양천구 목동로21길 15-1,서울특별시 양천구 신정동 990-2,37.5252213,126.8614363,2025-06-30
신정4동,서울특별시 양천구 오목로46길 1,서울특별시 양천구 신정동 991-15,37.5239818,126.8618811,2025-06-30
신정4동,서울특별시 양천구 오목로50길 5,서울특별시 양천구 신정동 994-6,37.5242311,126.8641158,2025-06-30
신정4동,서울특별시 양천구 목동로17길 2,서울특별시 양천구 신정동 996-13,37.5243726,126.8616503,2025-06-30
신정4동,서울특별시 양천구 목동로19길 9-1,서울특별시 양천구 신정동 996-2,37.5248203,126.8619128,2025-06-30
신정4동,서울특별시 양천구 목동로19길 9,서울특별시 양천구 신정동 996-9,37.5248203,126.8619128,2025-06-30
신정4동,,서울특별시 양천구 신정동 878-10,37.5162407,126.8521196,2025-06-30
